track_id_1,track_id_2,sim_degree
72,11,0.147463
72,3,0.140959
72,7922,0.138744
72,250,0.135286
72,3,0.12694
72,7855,0.121352
72,277,0.120791
72,133,0.118382
72,263,0.114877
72,713,0.1061
72,325,0.10578
72,417,0.105495
73,3,0.783986
73,94,0.75855
73,97,0.619667
73,3,0.5927
73,3,0.585598
73,3,0.577752
73,3,0.571007
73,3,0.567839
73,3,0.55598
73,3,0.549435
73,3,0.526398
73,3,0.479055
73,3,0.441514
73,3,0.441471
73,3,0.418456
73,3,0.405783
73,3,0.398765
73,3,0.385551
73,3,0.374883
73,3,0.368684
73,3,0.365567
73,3,0.342751
73,3,0.340016
73,404,0.333909
73,62,0.331628
73,67,0.321005
73,3,0.314575
73,568,0.303888
73,3,0.295145
73,57,0.277291
73,3,0.273309
73,3,0.258209
73,3,0.257861
73,1021,0.250409
73,191,0.248142
74,3,1.0
74,67,0.0544304
74,3,0.0542508
74,62,0.0540273
74,3,0.0528389
74,48,0.0526486
74,3,0.0507
74,57,0.0491434
74,612,0.0446273
74,164,0.0425907
74,3,0.0405652
74,52,0.039663
74,99,0.0392596
74,3,0.0392119
74,158,0.0374309
74,191,0.0346925
74,3,0.0339119
74,173,0.0338509
74,695,0.0331097
74,147,0.0323881
74,202,0.0320251
74,3,0.0312316
74,887,0.029634
74,145,0.0283731
74,225,0.0280741
74,3,0.0280164
74,259,0.0279839
74,256,0.0277558
74,306,0.0272236
74,396,0.0270136
74,68,0.0266667
74,257,0.0263305
74,349,0.0263237
74,3,0.0255932
74,3,0.0243707
74,446,0.0235942
74,3,0.0235895
74,190,0.0232131
74,214,0.0228853
74,3,0.0226752
75,217,1.0
75,341,0.72688
75,423,0.603761
75,404,0.451112
75,3,0.369388
75,639,0.336143
75,1956,0.329287
75,3,0.321018
75,915,0.320265
75,9093,0.311427
75,1494,0.243747
75,3,0.234619
75,3,0.151783
75,3,0.147697
75,3,0.11527
75,67,0.0765241
75,52,0.0680437
75,218,0.0646141
75,3,0.062206
75,202,0.0589468
75,3,0.0567632
75,68,0.0559821
75,3,0.0534739
75,57,0.0525005
75,99,0.0500466
75,3,0.0489442
75,164,0.0476813
75,62,0.0453679
75,3,0.0441946
75,3,0.0429627
75,191,0.0421844
75,3,0.0411435
75,3,0.0385695
75,3,0.0372384
75,225,0.0371114
75,446,0.0366596
75,256,0.0356076
75,158,0.0354642
77,8977,1.0
77,4870,0.0636483
77,5433,0.0622279
77,3,0.061693
77,3039,0.0613478
77,179,0.0553406
77,3,0.0436544
77,3591,0.0425254
77,2842,0.0424336
77,4690,0.0412115
77,3,0.0396965
77,3,0.0388433
77,3,0.0382267
77,3,0.0381393
77,3,0.0380231
77,3,0.0364019
77,3,0.035774
77,3,0.0355234
77,3,0.0352197
77,3,0.0340973
77,8728,0.0326977
77,3,0.032262
78,3,1.0
78,3,0.958996
78,94,0.914419
78,3,0.857168
78,97,0.84601
78,3,0.780095
78,3,0.727888
78,3,0.699682
78,3,0.694139
78,3,0.625727
78,3,0.603552
78,3,0.580833
78,3,0.557771
78,3,0.547599
78,3,0.518781
78,3,0.488088
78,3,0.423202
78,3,0.413458
78,3,0.402557
78,929,0.381222
78,1014,0.373863
78,1085,0.371176
78,779,0.360983
78,777,0.355378
78,3,0.354225
78,3,0.353107
78,853,0.350685
78,799,0.343015
78,3,0.335426
78,3,0.33163
78,1298,0.316299
78,67,0.314511
78,3,0.30861
78,2020,0.307011
78,748,0.301122
78,1021,0.295259
78,3,0.290114
78,880,0.287204
78,630,0.286576
79,8892,1.0
79,3,0.263704
79,3,0.258954
79,3,0.142382
79,8756,0.125454
79,8757,0.122892
79,3,0.118409
79,8205,0.117913
79,3,0.10851
79,3,0.0837662
79,5909,0.0831324
79,3,0.0823451
79,5910,0.0807634
79,3,0.0792041
79,3,0.0762611
79,255,0.0747989
79,7209,0.0732766
79,3,0.0698111
80,3,1.0
80,3,0.858131
80,3,0.796218
80,97,0.78671
80,3,0.741362
80,3,0.724857
80,3,0.717454
80,3,0.700594
80,94,0.657223
80,3,0.490395
80,3,0.478105
80,3,0.474862
80,3,0.471742
80,3,0.446657
80,3,0.439797
80,3,0.434644
80,3,0.397879
80,1836,0.362499
80,2412,0.353101
80,3,0.338627
80,3,0.329176
80,3,0.315103
80,1014,0.311805
80,1021,0.300263
80,3,0.298858
80,929,0.296693
80,568,0.296365
80,3,0.295253
80,779,0.292791
80,67,0.282844
80,3,0.2814
80,853,0.274544
80,630,0.264002
80,3,0.255708
80,1957,0.254599
80,3,0.251197
82,3,0.973142
82,3,0.900593
82,3,0.587511
82,3,0.539715
82,3,0.531879
82,3,0.510295
82,3,0.500823
82,3,0.470954
82,3,0.465861
82,3,0.385438
82,1000,0.374314
82,3,0.369919
82,280,0.349755
82,3,0.338994
82,3,0.337369
82,3,0.336664
82,3,0.333898
82,3,0.318722
82,3,0.308962
82,3,0.300913
82,1452,0.296654
82,3,0.293805
82,3,0.287071
82,3,0.285957
82,3260,0.2513
82,3,0.23953
82,3589,0.238285
84,341,1.0
84,145,0.958009
84,164,0.950288
84,147,0.923366
84,191,0.912206
84,99,0.873537
84,57,0.860335
84,67,0.816094
84,3,0.781487
84,62,0.766721
84,3,0.74387
84,52,0.733821
84,190,0.705779
84,225,0.703009
84,3,0.693163
84,3,0.682135
84,3,0.655336
84,253,0.632871
84,256,0.612369
84,217,0.586448
84,3,0.552145
84,3,0.543334
84,259,0.519452
84,3,0.449583
84,3,0.444382
84,3,0.385425
84,423,0.343682
84,3,0.295811
84,300,0.29299
84,73,0.25077
84,94,0.239108
84,3,0.22723
84,3,0.214546
84,3,0.208591
84,639,0.175139
84,468,0.172053
86,191,1.0
86,164,0.983172
86,202,0.924996
86,3,0.909945
86,67,0.903605
86,57,0.890743
86,147,0.885623
86,158,0.86103
86,99,0.838086
86,48,0.821011
86,3,0.807225
86,214,0.778792
86,3,0.762051
86,3,0.756402
86,3,0.740634
86,3,0.713592
86,3,0.711022
86,62,0.701994
86,446,0.697755
86,225,0.671091
86,257,0.671059
86,52,0.648072
86,259,0.590682
86,418,0.579912
86,68,0.569956
86,253,0.532542
86,3,0.524196
86,3,0.520548
86,349,0.511201
86,217,0.432793
86,947,0.347676
86,73,0.321038
86,694,0.319711
86,3,0.311389
86,3,0.284376
86,3,0.262355
86,3,0.257364
86,3,0.252077
86,3,0.245453
86,97,0.244045
86,3,0.235366
87,44,1.0
87,117,0.967073
87,3,0.843736
87,6,0.824324
87,3,0.823759
87,3,0.810874
87,3,0.639901
87,3,0.586918
87,3,0.586918
87,3,0.480389
87,3,0.480389
87,3,0.480313
87,3,0.466773
87,3,0.452509
87,3,0.452509
87,3,0.421387
87,3,0.390809
87,3,0.390809
87,3,0.340689
87,3,0.340689
87,3,0.310403
87,3,0.294997
87,3,0.286404
87,3,0.278472
87,3,0.277772
87,3,0.277772
87,3,0.249426
87,18,0.223788
87,203,0.15917
87,3,0.110998
87,3,0.0688154
87,9077,0.0623622
87,3,0.0542796
87,3,0.0541574
89,3,1.0
89,73,0.984946
89,3,0.970446
89,3,0.961703
89,3,0.955229
89,3,0.918531
89,94,0.918208
89,3,0.862028
89,97,0.84793
89,3,0.77282
89,3,0.772742
89,404,0.743951
89,3,0.722807
89,3,0.721524
89,3,0.715327
89,3,0.705778
89,3,0.678235
89,3,0.676199
89,3,0.657709
89,568,0.639579
89,3,0.633688
89,3,0.61206
89,3,0.58021
89,3,0.53301
89,3,0.532113
89,191,0.491937
89,3,0.489306
89,3,0.482448
89,3,0.465841
89,3,0.449279
89,3305,0.447042
89,3,0.442641
89,3,0.390334
90,3,0.0717715
90,3,0.0707967
90,3,0.069779
90,3,0.0688777
90,3,0.0684327
90,3,0.0683638
90,3,0.0679143
90,3,0.0676108
90,3,0.0585551
90,3,0.0565458
90,3,0.0560493
90,3,0.0552931
90,3,0.00292699
90,3,0.00274999
90,3,0.00247984
90,3,0.00230139
90,3,0.00212197
90,3,0.00211261
90,3,0.00210187
90,3,0.00209943
90,3,0.00209807
90,3,0.00199472
91,137,0.585146
91,3,0.412715
91,3,0.370982
91,3,0.25984
91,3,0.213222
91,3,0.203877
91,3,0.179281
91,3,0.0443965
91,3,0.0334228
91,3,0.0326005
91,18,0.0241373
91,3,0.0232837
91,3,0.0226738
91,213,0.0219149
91,197,0.0212353
91,3,0.020785
91,3,0.0203646
91,3,0.0200578
91,3,0.0196353
91,3,0.0195234
91,3,0.0185284
91,3,0.0182575
91,3,0.0180002
91,3,0.0176728
91,3,0.0176539
91,3,0.0176335
91,255,0.0173473
91,144,0.016856
91,3,0.0164276
91,3,0.0162161
91,8955,0.0162105
91,3,0.0156841
92,3,1.0
92,3,0.780374
92,94,0.760982
92,3,0.714321
92,3,0.636284
92,97,0.59056
92,3,0.507033
92,3,0.49108
92,3,0.480864
92,3,0.479125
92,3,0.405357
92,3,0.39922
92,3,0.3952
92,404,0.360777
92,3,0.35768
92,3,0.322263
92,3,0.310564
92,3,0.280685
92,3,0.280618
92,3,0.273841
92,3,0.266554
92,3,0.265849
92,3,0.265536
92,3,0.256035
92,3,0.25128
92,1014,0.247918
92,3,0.242656
92,3,0.236836
92,3,0.234711
92,3,0.234267
92,568,0.234142
92,3,0.232753
92,3,0.227241
92,3,0.22416
92,164,0.223968
92,3,0.217656
92,929,0.214711
92,3,0.212413
92,3,0.209077
92,1085,0.202539
92,853,0.200863
93,10,0.932021
93,24,0.591385
93,267,0.590104
93,8454,0.379671
93,9068,0.346352
93,3,0.278405
93,173,0.226751
93,3,0.181275
93,386,0.135742
93,3,0.112497
93,3,0.0958271
93,3,0.073537
93,179,0.043053
93,133,0.040085
93,9063,0.0364112
93,9007,0.035893
93,4,0.0339857
93,3,0.0331425
93,8603,0.0316661
93,234,0.0305533
93,106,0.0304705
93,171,0.0294049
93,203,0.0287873
93,6,0.0286471
94,3,0.829264
94,3,0.760336
94,73,0.733546
94,97,0.69932
94,3,0.694556
94,3,0.660897
94,3,0.643046
94,3,0.614825
94,3,0.607912
94,3,0.555919
94,3,0.538876
94,3,0.537113
94,3,0.529832
94,3,0.52677
94,3,0.513569
94,3,0.504477
94,3,0.470156
94,3,0.464886
94,3,0.462468
94,3,0.433185
94,3,0.428983
94,3,0.404239
94,3,0.399378
94,3,0.396706
94,3,0.385317
94,3,0.364811
94,3,0.363
94,3,0.361493
94,3,0.33854
94,3,0.32603
94,404,0.318276
94,3,0.316595
94,568,0.302126
95,8785,0.877614
95,39,0.571536
95,8589,0.507699
95,9080,0.476116
95,8468,0.454908
95,9002,0.440905
95,3,0.361716
95,3,0.295244
95,3,0.251531
95,3,0.175043
95,3,0.159779
95,3,0.0609408
95,112,0.0524794
95,3,0.0506261
95,13,0.0504099
95,7,0.0498507
95,44,0.047959
95,102,0.0444281
95,203,0.0425516
95,9125,0.0419938
95,3,0.0418864
95,24,0.0406473
95,3,0.0396456
95,8,0.0390115
95,11,0.0363545
95,3,0.0352699
95,156,0.0352455
97,3,1.0
97,3,0.834627
97,3,0.826262
97,3,0.818327
97,3,0.790013
97,3,0.775871
97,3,0.762486
97,94,0.695
97,3,0.681377
97,3,0.671923
97,3,0.667857
97,3,0.646074
97,3,0.603256
97,73,0.595539
97,3,0.590914
97,3,0.531348
97,3,0.52086
97,3,0.519749
97,3,0.514234
97,3,0.497129
97,3,0.482557
97,3,0.441023
97,3,0.435502
97,3,0.433515
97,3,0.408803
97,3,0.396682
97,3,0.358695
97,568,0.343777
97,3,0.340945
97,630,0.340634
97,3,0.334365
97,3,0.332863
97,3,0.331498
97,3,0.327643
97,3,0.322555
97,3,0.317418
99,3,1.0
99,147,0.680574
99,57,0.660418
99,164,0.658742
99,145,0.649104
99,67,0.621215
99,3,0.619801
99,158,0.598071
99,48,0.597091
99,3,0.587682
99,191,0.577819
99,214,0.54863
99,225,0.531661
99,52,0.53092
99,62,0.528315
99,253,0.523404
99,202,0.517888
99,3,0.510742
99,3,0.510731
99,68,0.505494
99,3,0.497546
99,3,0.49417
99,217,0.429731
99,3,0.419064
99,256,0.40223
99,259,0.372592
99,3,0.324753
99,275,0.323363
99,257,0.318846
99,3,0.302079
99,396,0.301843
99,3,0.273579
99,9093,0.272403
99,446,0.258348
99,3,0.250891
99,592,0.239641
99,349,0.233337
101,476,0.935135
102,8479,1.0
102,9,0.779421
102,3,0.703195
102,242,0.677419
102,3,0.644064
102,3,0.62433
102,161,0.605325
102,203,0.579126
102,3,0.547885
102,3,0.515619
102,172,0.50575
102,2,0.501345
102,252,0.439156
102,308,0.414057
102,3,0.41186
102,8461,0.376585
102,3,0.374769
102,8416,0.370481
102,8283,0.357949
102,69,0.354906
102,6,0.354299
102,3,0.343257
102,323,0.309847
102,3,0.305356
102,8941,0.298691
102,9080,0.259818
102,3,0.2354
102,460,0.191183
102,8552,0.184362
104,10,0.355712
104,8479,0.325522
104,172,0.316841
104,7,0.302428
104,9,0.279875
104,6,0.279362
104,252,0.258241
104,250,0.253464
104,156,0.251667
104,9125,0.242253
104,171,0.238757
104,415,0.228868
104,3,0.219844
104,328,0.216987
104,9077,0.21587
104,13,0.213406
104,308,0.213371
104,263,0.210136
104,3,0.197722
104,112,0.191139
104,277,0.190958
104,521,0.159774
104,815,0.156339
104,369,0.155496
104,8373,0.152661
104,44,0.152625
104,713,0.148024
104,1240,0.147843
104,412,0.142395
104,3,0.141539
105,3,1.0
105,3,0.849208
105,3,0.213869
105,3,0.200881
105,3,0.105611
105,3,0.0968477
105,3,0.0781193
105,3,0.0775299
105,3,0.0737981
105,3,0.0686956
105,3,0.063719
105,3,0.05689
105,3,0.0508652
105,3,0.0462552
105,6,0.0230548
105,7,0.0198906
105,13,0.0172021
105,69,0.0165888
105,44,0.0163523
105,39,0.0155563
105,106,0.0146687
105,117,0.0142283
105,2,0.0126969
105,3,0.012532
105,3,0.0104755
105,93,0.010307
105,3,0.0102834
105,3,0.0102465
105,4,0.0102305
105,133,0.00957959
105,3,0.00932568
105,112,0.00917574
106,6,0.448892
106,3,0.342353
106,117,0.213753
106,3,0.13165
106,3,0.118489
106,505,0.0817753
106,3,0.0772929
106,3,0.0709517
106,3,0.0679017
106,3,0.0655718
106,3,0.0556867
106,1110,0.0489084
106,3,0.0486142
106,3,0.0466656
106,3,0.0465435
106,3,0.0448906
106,3,0.0399901
106,3,0.0381784
106,7,0.0192502
106,133,0.0183136
106,179,0.0182301
106,210,0.0177512
106,3,0.0160652
106,3,0.0153339
106,3,0.0152469
106,93,0.0149193
106,4,0.0149087
106,3,0.0143925
106,3,0.0141228
108,3,0.988121
108,287,0.669783
108,45,0.335539
108,412,0.284294
108,8957,0.269385
108,3,0.202542
108,856,0.183393
108,7864,0.159177
108,1159,0.133016
108,402,0.113624
108,6625,0.107399
108,3,0.106417
108,1105,0.0974014
108,3,0.0493421
108,8794,0.0452754
108,3,0.0368474
108,13,0.0317379
108,3,0.0315546
108,3,0.0292637
108,24,0.0272209
108,3,0.0252269
108,102,0.0248658
108,3,0.0247418
108,11,0.02351
110,3,1.0
110,3,0.910417
110,3,0.656655
110,13,0.580864
110,44,0.543397
110,3,0.540952
110,2,0.477407
110,8919,0.450435
110,3,0.446342
110,8778,0.393738
110,3,0.389526
110,8,0.383837
110,3,0.331074
110,1816,0.319876
110,8941,0.312934
110,3,0.304945
110,1297,0.290081
110,8925,0.28491
110,8932,0.268446
110,3,0.255833
110,3,0.245181
110,175,0.205033
110,3,0.200947
110,3,0.197092
110,133,0.194305
110,369,0.191905
110,169,0.181501
110,9125,0.17879
110,3,0.177839
110,7922,0.168765
110,3,0.157371
110,3,0.154627
110,3,0.154286
111,3,0.0623476
111,3,0.0368054
111,3,0.0367968
111,3,0.0177553
111,3,0.0170725
111,3,0.00836707
111,3,0.00575044
111,3,0.00534284
111,3,0.0042761
111,6,0.00318574
111,3,0.00265076
111,7,0.00252844
111,64,0.00232173
111,8086,0.00224776
111,4,0.00223368
111,11,0.00222723
111,113,0.00220308
111,106,0.00216568
111,173,0.00215676
111,69,0.00215152
111,39,0.00209947
111,3,0.00190878
111,210,0.00176513
111,3,0.0017404
111,3,0.00174029
111,93,0.00164677
111,133,0.0016416
112,3,0.892456
112,6,0.281799
112,113,0.24082
112,8479,0.221902
112,3,0.221849
112,8919,0.218402
112,3,0.216904
112,10,0.206662
112,3,0.196336
112,11,0.192941
112,252,0.153318
112,8922,0.141159
112,8468,0.137662
112,571,0.132696
112,8935,0.130501
112,3,0.127848
112,478,0.125644
112,649,0.123283
112,8467,0.11989
112,9077,0.117892
112,7940,0.11714
112,8373,0.104492
112,7930,0.103195
112,3,0.101766
112,8866,0.0968766
112,599,0.09559
112,9002,0.094204
112,3,0.0936029
113,189,1.0
113,8779,0.981201
113,13,0.305359
113,69,0.253472
113,175,0.246842
113,3,0.244916
113,8575,0.244883
113,8579,0.243271
113,3,0.229806
113,44,0.213618
113,7,0.206629
113,8921,0.202722
113,8919,0.201842
113,6,0.192372
113,3,0.183638
113,112,0.18133
113,8941,0.178171
113,9125,0.167902
113,10,0.166938
113,3,0.162073
113,3,0.156741
113,3,0.148435
113,11,0.145759
113,7922,0.14564
113,156,0.144864
113,3,0.140698
113,571,0.119786
113,263,0.118244
113,3,0.115037
113,478,0.114291
113,713,0.109266
113,133,0.108454
115,8922,1.0
115,8925,0.9831
115,3,0.652746
115,102,0.60478
115,8479,0.579634
115,9,0.558016
115,3,0.514128
115,3,0.504571
115,8579,0.497928
115,13,0.489786
115,9125,0.481331
115,3,0.454247
115,24,0.438433
115,3,0.421043
115,203,0.420126
115,10,0.411323
115,3,0.399218
115,7,0.396588
115,8941,0.37872
115,3,0.375563
115,6,0.368916
115,44,0.356552
115,3,0.35306
115,3,0.323462
115,3,0.322938
115,3,0.318908
115,8014,0.308124
115,8416,0.296902
115,8461,0.290741
115,3,0.288294
115,69,0.282864
115,8391,0.272833
115,133,0.257832
115,30,0.2517
115,556,0.249453
115,8283,0.247232
117,44,1.0
117,6,0.829116
117,3,0.770294
117,3,0.661207
117,3,0.62137
117,8919,0.565671
117,7,0.563833
117,3,0.55894
117,3,0.548844
117,3,0.544732
117,3,0.519674
117,2,0.465864
117,8778,0.465064
117,9077,0.448948
117,8925,0.443389
117,8935,0.423545
117,8479,0.41439
117,3,0.398536
117,3,0.392686
117,3,0.370424
117,3,0.364398
117,3,0.354493
117,106,0.309933
117,156,0.309272
117,3,0.307575
117,3,0.30076
117,252,0.287345
117,3,0.282741
117,3,0.273467
117,7196,0.270172
117,3,0.253097
117,369,0.249604
117,3,0.248823
119,6,0.514003
119,113,0.176457
119,2,0.173638
119,8479,0.158003
119,117,0.121269
119,3,0.0756089
119,8373,0.0691486
119,3,0.0653992
119,7940,0.0625041
119,7927,0.0608218
119,3,0.0554296
119,2053,0.0530304
119,3,0.0526221
119,3,0.0516612
119,3,0.0434923
119,6039,0.0383736
119,3,0.0355113
119,6042,0.0289427
119,3,0.0246152
119,3,0.0242238
119,8575,0.00849949
119,3,0.00791283
119,44,0.00745865
119,13,0.00700899
119,102,0.00677567
119,7,0.00657753
119,203,0.00630036
119,3,0.00618905
119,9125,0.00616772
119,3,0.00611346
119,24,0.00601923
120,3,1.0
120,3,0.122204
120,3,0.105245
120,3,0.09946
120,3,0.0870396
120,3,0.0846941
120,3,0.0839212
120,3,0.0786702
120,3,0.0722897
120,3,0.0703107
120,3,0.0653983
120,3,0.0638962
120,3,0.0632186
120,3,0.0609016
120,3,0.0585886
120,3,0.0510464
120,3,0.0503247
120,3,0.038347
120,3,0.0359686
120,3,0.00344204
120,3,0.00257935
120,3,0.0025793
120,7,0.0025508
120,3,0.00253602
120,3,0.00253602
120,3,0.00248813
120,3,0.0020642
120,3,0.00206137
120,3,0.00205703
120,3,0.00201791
120,3,0.00201791
120,4,0.00194758
120,3,0.00192342
120,3,0.00192177
120,3,0.0016994
120,6,0.00168365
120,3,0.00167727
120,3,0.00163208
120,3,0.00163208
120,2,0.00162794
120,3,0.00158072
120,3,0.00157831
120,3,0.00157831
122,3,0.490664
122,3,0.399036
122,3,0.350724
122,3,0.306197
122,3,0.265208
122,3,0.217688
122,3160,0.195875
122,3,0.15328
122,3,0.149056
122,3151,0.0851581
122,3,0.0481335
122,10,0.0128064
129,147,1.0
129,3,0.993492
129,164,0.970452
129,99,0.929762
129,191,0.796857
129,3,0.795657
129,158,0.784483
129,48,0.743279
129,57,0.734261
129,67,0.67609
129,214,0.664973
129,225,0.658496
129,3,0.645668
129,253,0.618105
129,202,0.603457
129,3,0.60048
129,3,0.573666
129,259,0.563086
129,256,0.558646
129,62,0.539533
129,3,0.530003
129,52,0.527745
129,257,0.495382
129,3,0.486519
129,3,0.472536
129,396,0.46354
129,3,0.437901
129,3,0.413049
129,595,0.398164
129,68,0.384994
129,3,0.382616
129,446,0.381799
129,451,0.375012
129,3,0.3745
129,423,0.365313
129,3,0.363939
129,3,0.355055
129,440,0.33408
129,3,0.326687
129,418,0.32618
129,349,0.313538
132,3,0.859561
132,3,0.702309
132,8205,0.482858
132,3,0.375779
132,6456,0.347268
132,5910,0.342829
132,9106,0.337496
132,255,0.335158
132,902,0.315952
132,3,0.312247
132,3,0.289309
132,3,0.283299
132,7688,0.275279
132,3,0.264959
132,7722,0.256158
132,3,0.251352
132,3,0.2203
132,3,0.219297
132,3,0.20645
132,3,0.192103
132,3,0.190864
132,921,0.183449
132,3,0.182515
132,3,0.181125
132,3,0.180133
132,3,0.177964
132,3,0.174131
132,197,0.166088
133,10,0.565727
133,11,0.534871
133,203,0.513381
133,161,0.459553
133,7,0.454113
133,172,0.452705
133,179,0.451304
133,6,0.429197
133,8283,0.398591
133,9,0.389304
133,69,0.379476
133,2,0.364638
133,8472,0.329608
133,3,0.324503
133,8479,0.313141
133,234,0.310435
133,8459,0.304834
133,215,0.259415
133,325,0.250851
133,366,0.24742
133,3,0.243819
133,44,0.235565
133,9077,0.229102
133,899,0.214904
133,7863,0.201122
133,379,0.190971
133,3,0.166377
133,8089,0.159088
133,6244,0.150953
135,45,1.0
135,8957,0.985722
135,8773,0.50889
135,856,0.403304
135,1159,0.36391
135,64,0.029229
135,39,0.0274662
135,169,0.0233779
135,108,0.0226747
135,13,0.019669
135,3,0.0192684
135,2,0.018666
135,3,0.0177823
135,8781,0.0172979
135,3,0.0171159
135,93,0.0169013
135,3,0.0166975
135,77,0.0160232
135,133,0.0156445
135,179,0.015267
135,8990,0.0152112
135,3,0.0145439
135,4644,0.0143936
135,3,0.0139375
135,3,0.0139375
135,6,0.0139075
135,3,0.0133961
135,11,0.0133648
137,3,0.536374
137,3,0.236367
137,3,0.158404
137,18,0.136841
137,3,0.120942
137,8955,0.078745
137,197,0.0562557
137,178,0.0515016
137,3,0.0510623
137,3,0.0483023
137,144,0.0461164
137,3,0.0458765
137,3,0.044343
137,255,0.0384114
137,3,0.0375585
137,354,0.0372983
137,3,0.036545
137,3,0.035552
137,3,0.0335364
137,3,0.0317491
137,3,0.0315012
137,3,0.0307925
137,8888,0.0304323
137,8887,0.0301927
137,3,0.0287833
137,3,0.0277029
137,3,0.0269655
137,3,0.0264084
137,3,0.0248053
137,3,0.0247974
137,3,0.0245489
137,3,0.0243648
137,3,0.0242289
139,3,1.0
139,9094,0.5489
139,1808,0.510365
139,3,0.166028
139,3,0.109834
139,3,0.0780981
139,3,0.0408298
139,3,0.0355452
139,3,0.0287933
139,3,0.0251516
139,513,0.0194431
139,3,0.0186052
139,3,0.0183832
139,6,0.0175919
139,4,0.0160401
139,3,0.015755
139,7,0.0141738
139,3,0.0140964
139,3,0.0137662
139,3,0.0134102
139,3,0.0132825
139,39,0.0125368
139,69,0.0123109
139,3,0.0121871
139,3,0.0119978
139,8603,0.0116922
140,3,1.0
140,3,0.171267
140,3,0.0552886
140,3,0.0206969
140,3,0.00705079
140,3,0.00377138
140,3,0.00375013
140,3,0.00275339
140,3,0.00243969
140,3,0.0018625
140,3,0.00134267
140,8539,0.0013066
140,8541,0.00116612
140,3,0.00106616
140,3,0.0010371
140,8549,0.000913386
140,3,0.000874001
140,3,0.000850241
141,3,0.950747
141,3,0.269233
141,3,0.267748
141,3,0.15994
141,8756,0.149846
141,8757,0.139406
141,3,0.126252
141,3,0.117476
141,3,0.102026
141,3,0.101009
141,3,0.0963155
141,3,0.0954371
141,3,0.094142
141,3,0.0842253
141,7209,0.0822022
141,3,0.0815514
141,5910,0.0806105
141,3,0.0794656
141,3,0.0789699
144,454,0.983144
144,197,0.93114
144,3,0.703743
144,280,0.648932
144,3,0.53461
144,79,0.517082
144,7645,0.502584
144,3,0.444918
144,7123,0.440736
144,3,0.416063
144,3,0.313235
144,3,0.288027
144,3,0.276886
144,3,0.258043
144,3,0.255236
144,3,0.252007
144,3,0.248232
144,8930,0.2482
144,3,0.245311
144,3,0.228638
144,3,0.226728
144,3,0.203899
144,3,0.200083
144,3,0.182179
144,3,0.179057
144,3,0.178289
144,3,0.178216
144,3,0.172816
144,3,0.165259
144,7722,0.161555
144,3,0.159754
144,3,0.151227
144,3,0.14508
145,191,0.802133
145,225,0.746545
145,99,0.746139
145,164,0.73493
145,147,0.697428
145,3,0.637129
145,253,0.570488
145,3,0.555488
145,57,0.554382
145,3,0.551418
145,52,0.550757
145,259,0.508892
145,67,0.494909
145,3,0.491968
145,62,0.471183
145,275,0.45505
145,3,0.447497
145,3,0.372273
145,9093,0.309243
145,3,0.30611
145,3,0.292314
145,3,0.278321
145,73,0.20671
145,3,0.167561
145,3,0.127087
145,3,0.119861
145,94,0.110917
145,3,0.10013
145,3,0.0909791
145,3,0.0906638
145,3,0.0844517
145,3,0.0803005
145,3,0.078502
146,147,1.0
146,48,0.875026
146,67,0.854743
146,57,0.851386
146,190,0.788439
146,3,0.786256
146,158,0.772637
146,3,0.740318
146,418,0.695332
146,3,0.69075
146,3,0.683902
146,396,0.657213
146,52,0.650751
146,256,0.64708
146,306,0.640298
146,3,0.639856
146,3,0.634634
146,529,0.625564
146,451,0.62061
146,627,0.619011
146,3,0.617048
146,403,0.616562
146,440,0.613924
146,349,0.607556
146,3,0.604095
146,3,0.597979
146,377,0.597535
146,704,0.568204
146,3,0.563095
146,592,0.558252
146,299,0.532945
146,697,0.529016
146,557,0.523656
146,612,0.491127
146,595,0.485681
146,774,0.481349
146,1375,0.477007
146,480,0.465678
146,392,0.457954
146,662,0.441255
146,870,0.423349
146,1404,0.413619
147,164,0.961726
147,99,0.818769
147,3,0.801986
147,191,0.800771
147,158,0.789799
147,3,0.747118
147,48,0.736121
147,67,0.732826
147,145,0.729929
147,225,0.703684
147,57,0.693062
147,190,0.685313
147,253,0.67968
147,214,0.655802
147,217,0.655701
147,202,0.649745
147,256,0.633515
147,3,0.633513
147,3,0.627567
147,3,0.60268
147,3,0.594235
147,257,0.584686
147,62,0.557899
147,259,0.552275
147,3,0.525237
147,275,0.523119
147,3,0.520929
147,3,0.504272
147,52,0.492495
147,3,0.481307
