"artist_id";"echonest";"lastfm";"spotify";"sevendigital";"apple"
"1554";;;"7vCtweS8UVAXTyau2j0rDT";;
"1555";;;"1nKS66pZYKmKhx3yICAFwi";"142145";"272967321"
"1556";;;"6deZN1bslXzeGvOLaLMOIF";;
"1557";;;"3BeKHKMrAmeL5GkGQKNiFX";;
"1559";;;"3aQeKQSyrW4qWr35idm0cy";;
"1560";"ARUPCKH124549A3AF0";"d40c09b3-e82b-45a9-8e50-63524858aa95";"4MPkNgar5uTd8Sqvrr7par";"163050";
"1561";"AR6NRQI1187FB37544";"59a7fbcb-ff74-494d-abd0-9c82359040c9";"6CWTBjOJK75cTE8Xv8u1kj";"251";"13453308"
"1562";"ARZL6GS1187B99D11A";"8e524351-f985-4c41-81ae-24a6c95f755c";"1whjlG0NSaQytgDIWz10GS";;"132702944"
"1563";;;"1whjlG0NSaQytgDIWz10GS";;
"1565";;;"6vgqbvuLEUcrg7SB1kRTYE";;
"1566";;;"7bXgB6jMjp9ATFy66eO08Z";;
"1567";"ARYN2M61187B995BD6";"9bacf78f-9132-43da-8873-8a9eb49da0e9";"0UWZUmn7sybxMCqrw9tGa7";"21305";"103856"
"1568";"ARE3LP51187B9ACD29";"e45692e4-69f6-4493-888b-7ab89d21d0a4";"2d3VHzlOEwXvmBdS4pzOPL";;"521500"
"1569";"ARPT6341187B9B1F1E";"1415b94a-ae0d-4918-9100-1943e8227f1b";"7qvsLYsYP0MHD7jkdv6DAG";;
"1570";;;"13YmWQJFwgZrd4bf5IjMY4";;
"1571";;"0fd06f8b-869e-4e0c-9ba9-8c254c122bb7";"1wZtkThiXbVNtj6hee6dz9";;"80993837"
"1572";;;"1g1yxsNVPhMUl9GrMjEb2o";;
"1573";;;"5tth2a3v0sWwV1C7bApBdX";;"162252594"
"1574";;;"2DlGxzQSjYe5N6G9nkYghR";;
"1575";;;"0hEurMDQu99nJRq8pTxO14";;
"1576";;"7304c273-118e-4a61-a07a-1174bf659667";"4am1I89OWXUzFh4ctRLkdd";;"154185401"
"1577";"AR7VWZ11187B98DA42";;"0uq5PttqEjj3IH1bzwcrXF";;"646793"
"1578";;;"3nFkdlSjzX9mRTtwJOzDYB";;
"1579";;;"4aJTB79uwT4sP0Nb8QGWHc";;
"1580";"ARPEQOB1187B99D5D1";"39a1b293-8e17-4a1c-b50b-034c40e24461";"0BEI7i5sgUuivcfwXLzFmM";"91678";"82647909"
"1581";;;"5wugb0kaq0J6nyQ5Xgd17i";;
"1582";"AR6HBCV1187B98D3F9";"4da89b5e-7de6-4a8a-be98-9457eddc8e4c";"1fQ46lgoUCz8FVXdTVNk0a";;"262565102"
"1583";;;"2qgvmDsc4jrqbAbjq1HGM2";;
"1584";;;"21E3waRsmPlU7jZsS13rcj";;
"1585";;;"21E3waRsmPlU7jZsS13rcj";;
"1587";;;"3q7HBObVc0L8jNeTe5Gofh";;
"1588";"ARAIRUQ1187FB571E5";"765b8a8e-d476-4988-ae7b-412850ccf04e";"0lax1ZgWclW6mZFaGu27MM";"101341";"25268009"
"1589";"ARGMGHN1187B9B4213";"57b08602-7ea7-4a6d-a93c-72cb1ae0053c";"4IJczjB0fJ04gs4uvP0Fli";"18665";"75949392"
"1590";"ARQ6TTV1187B99379E";"986ee464-cf8a-4e59-a71f-74756102067f";"0gcDAjaKZIKMdYJoIdrIfR";"10918";"1244409"
"1591";"AR3JMC51187B9AE49D";"8f23edea-461c-4688-8bc0-a7b6acb7c432";"5rSXSAkZ67PYJSvpUpkOr7";"2219";"217039"
"1592";;;"5rSXSAkZ67PYJSvpUpkOr7";;
"1593";"ARF4YQA1187FB4EB48";"4036bf23-2b69-4be9-a285-e89677ab49bb";"3v3clM1KQgVfpPjKJFPAmx";;
"1594";;;"3v3clM1KQgVfpPjKJFPAmx";;"108717"
"1595";;;"0z4gvV4rjIZ9wHck67ucSV";;
"1596";"ARAOYXM1187FB524F6";"bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb";"2jw70GZXlAI8QzWeY2bgRc";"255";"1260160"
"1597";"ARXHGWB1187FB557F5";"f5dfa020-ad69-41cd-b3d4-fd7af0414e94";"6GMYJwaziB4ekv1Y6wCDWS";;
"1598";;;"6GMYJwaziB4ekv1Y6wCDWS";;"250111109"
"1599";;;"0hYxQe3AK5jBPCr5MumLHD";;
"1600";;;"52hhXcslVIbJEF3KqBgKIa";;"725900047"
"1602";"ARWD25M1187FB4C563";"b7539c32-53e7-4908-bda3-81449c367da6";"6Q192DXotxtaysaqNPy5yR";"4";"13125609"
"1604";;;"6Q192DXotxtaysaqNPy5yR";;
"1606";"ARRQISZ120AB960FC9";"96003ca6-5c03-4771-8b94-dbdc74949125";"4d3yvTptO48nOYTPBcPFZC";"9387";"108709"
"1608";;;"5sVu3ObJTpiln7yRQkMuje";;
"1612";"ARII3PL1187FB52DD2";"e45692e4-69f6-4493-888b-7ab89d21d0a4";"2BQVRw9md4UKcGUrDXABCD";"4388";"150022"
"1613";"AR8V1WA1187B9AD9E9";"1cc5adcd-1422-4b5c-a3cd-3ecd4f43f506";"4F84IBURUo98rz4r61KF70";"11443";"2456318"
"1614";"ARWC1XH1187FB4DF01";"a3443421-7e59-40d2-bf51-267eac751042";"5qK5bOC6wLtuLhG5KvU17c";;"216445809"
"1615";;;"13YmWQJFwgZrd4bf5IjMY4";;
"1616";;;"0oBEeN6BCxEgMogzThqrPf";;
"1617";"AR83QRD1187FB5BF49";"d211333a-22eb-4be7-a2ac-ca12c73646db";"1efrXlPhLKv7PvgUxVcqIS";;"3446153"
"1618";"ARS56M31187B991A14";"4c567ed6-8bc9-447a-bbd5-1dce18e4ee81";"60rpJ9SgigSd16DOAG7GSa";;"411913"
"1619";"ARQCGHK1187B9ACAF1";"1f83258f-ee16-4f3b-8570-e9ef3ad6973e";"33wbkdcxtduHKY53LnI1Hf";;"193468969"
"1620";;;"33wbkdcxtduHKY53LnI1Hf";;
"1621";;;"33wbkdcxtduHKY53LnI1Hf";;"1493325"
"1622";;;"0z4gvV4rjIZ9wHck67ucSV";;
"1624";;"76ac0243-204f-4769-bd1e-160bbda66f65";"4mwXUEKaW4ftbncf9Hi58l";;
"1625";;;"1By9QBFnjZAoI83BZppHlt";;
"1626";;;"6BMhCQJYHxxKAeqYS1p5rY";;
"1627";;;"3aBkeBhwadnWMWoVJ2CxJC";;
"1628";;"194e87c9-b3fe-4fbd-82a7-8c54b4dd4c76";"0PGtMx1bsqoCHCy3MB3gXA";"67826";"186076455"
"1630";"AR9ZLJJ1187FB5BC16";"9d1ebcfe-4c15-4d18-95d3-d919898638a1";"4STHEaNw4mPZ2tzheohgXB";"8452";"12224"
"1631";;;"0z4gvV4rjIZ9wHck67ucSV";;
"1632";"ARMKNC21187FB4696B";"49576e42-fbbd-4d73-968d-93c8dcf7f065";"4ERtgeBbWRkFzIz6LaFCeY";"1453";"1798548"
"1633";;;"4ERtgeBbWRkFzIz6LaFCeY";;
"1634";"ARN5NHX1187FB4F755";"14d44067-99c2-4f77-b58b-138f0b6911fa";"40Yq4vzPs9VNUrIBG5Jr2i";"7041";"534300295"
"1635";"AR8DTVF1187B9AA292";"541f16f5-ad7a-428e-af89-9fa1b16d3c9c";"6ZLTlhejhndI4Rh53vYhrY";"49984";"886834"
"1636";;;"6ZLTlhejhndI4Rh53vYhrY";;
"1639";;;"2jw70GZXlAI8QzWeY2bgRc";;
"1640";"ARI7RGN1187FB40849";"a0525c6f-fe61-4d6b-a4d0-bb6236557858";"7Gf3LSwa5hh8Cjo60WhVjC";"64";"92325"
"1641";;;"7Gf3LSwa5hh8Cjo60WhVjC";;"19627204"
"1642";;;;;
"1644";"AR9J8V11187FB562B8";;"5oWOx0BBDSMoFB8JDrjQre";"50721";"154185410"
"1645";;;"7x8nK0m0cP2ksQf0mjWdPS";;
"1649";;"dacc2d64-7e59-42a8-87a9-10c53919aff2";"5MmVJVhhYKQ86izuGHzJYA";;"184932871"
"1650";;;"5MmVJVhhYKQ86izuGHzJYA";;
"1651";;;"5MmVJVhhYKQ86izuGHzJYA";;
"1652";"ARN4R8M1187FB37A66";"8bf32f9a-76d9-4b42-b4ff-786893db70ec";;;"270995562"
"1653";"AR1RMYB1187FB5A59E";"24b4aee8-32ed-4163-98f7-55bae67411ae";"3YcBF2ttyueytpXtEzn1Za";"41557";"465707"
"1654";"ARUXAS61187FB52DF1";"4995a475-1580-4217-a11b-448711e41910";"3zTOe1BtyTkwNvYZOxXktX";"3630";"1652221"
"1655";"ARSQA6U1187B9AEAED";"15a5da16-8b89-4047-aefe-81473c97b5b2";"6XwcepfAsPhrvwziGxhwju";"10766";"51952056"
"1656";;;"0zOcE3mg9nS6l3yxt1Y0bK";;"75132263"
"1658";"AR7GVU91187B99F7E2";"1c009a08-74d1-4682-bc56-8bfbe9e66b62";"0f5nVCcR06GX8Qikz0COtT";"46870";"15559682"
"1660";"ARDQ62L1187FB56FF0";"04591295-6d94-45cb-b6c7-1ae17c6f380e";"1TJbmc7jTpw78GKCiMpvDh";"32082";"559128"
"1661";"AR10KZ91187FB43B99";"2e80ba15-ec0f-4bd4-b263-7e0671f38255";"4pr7J7wzgObkE3DD3Izi7q";"826";"3494663"
"1662";;;"4pr7J7wzgObkE3DD3Izi7q";;
"1663";;;"4pr7J7wzgObkE3DD3Izi7q";;
"1664";;;"7hJcb9fa4alzcOq3EaNPoG";;"3261325"
"1665";;;;;"63346553"
"1666";;"22c5cef9-80e8-48d2-acd3-6d16f6c8a16d";"2sG4zTOLvjKG1PSoOyf5Ej";"106095";"64387579"
"1667";;;"2sG4zTOLvjKG1PSoOyf5Ej";;
"1668";;;;;
"1670";;;"2sG4zTOLvjKG1PSoOyf5Ej";;
"1671";"ART62WC1187FB47E80";;"6AMa1VFQ7qCi61tCRtVWXe";"94612";"16668076"
"1672";;;"6AMa1VFQ7qCi61tCRtVWXe";;"204891"
"1673";;;"31TPClRtHm23RisEBtV3X7";;
"1674";"AR6AY7W1187B9AC569";"2008d65c-31ee-4382-8960-5188523568d5";"1yAwtBaoHLEDWAnWR87hBT";"52034";"467112"
"1675";;;"5MmVJVhhYKQ86izuGHzJYA";;
"1676";;"07c6327a-3244-4d39-90b5-7eec6396a1a4";"1goOx6gnQdUllLfSMsL4Rt";;"631930"
"1677";;"17840e3b-a98e-4f74-8272-1f5ffd0660ce";"6GH0NzpthMGxu1mcfAkOde";;"19819967"
"1678";;;"6GH0NzpthMGxu1mcfAkOde";;
"1679";"AR9P7FS1187B9A641F";"183105b5-3e68-4748-9086-2c1c11bf7a3d";"7bvcQXJHkFiN1ppIN3q4fi";"233";"3089003"
"1680";"AR4UL0A1187FB36895";"2119beb8-6ac5-4f21-82a4-b831c90c0024";"3z6Gk257P9jNcZbBXJNX5i";"14586";"20006408"
"1681";"AR35ZOY1187B98C79D";"0741b30d-e15b-4a8c-b2e5-8834a03d6116";"3M4ThdJR28z9eSMcQHAZ5G";"20923";"80055467"
"1682";;;"3M4ThdJR28z9eSMcQHAZ5G";;
"1683";;;"4C98Mr4roBrhoFk6YhPxKf";;
"1684";"ARK9TRQ1187B99C095";;"0X380XXQSNBYuleKzav5UO";"7338";"107917"
"1685";"AR11YQ81187FB3C654";"8582240e-2992-4d9f-aff8-ef03b5eeeedf";"25IG9fa7cbdmCIy3OnuH57";"30037";"635633"
"1686";;;"6ktyNEnEukKzskQEiXgCFD";;
"1687";;;"5Y5TRrQiqgUO4S36tzjIRZ";;
"1688";;;"3vAaWhdBR38Q02ohXqaNHT";;
"1690";;;"4am1I89OWXUzFh4ctRLkdd";;"21769"
"1691";;;"6BMhCQJYHxxKAeqYS1p5rY";;
"1692";"ARCJKV91187FB46210";"d339efbb-77b9-4147-ba9e-59f2f24550b2";"5zzrJD2jXrE9dZ1AklRFcL";"232";"23556846"
"1693";;;"5zzrJD2jXrE9dZ1AklRFcL";;
"1694";"AR8TKBY1187B9B9454";"e19729b9-e1b3-42fd-a6dd-bbfc8686cdea";"3FfvYsEGaIb52QPXhg4DcH";;"284720228"
"1695";"ARAL4561187B999C82";"75a72702-a5ef-4513-bca5-c5b944903546";"29WzbAQtDnBJF09es0uddn";"13284";"64996022"
"1696";;;"2iojnBLj0qIMiKPvVhLnsH";"14300";"19627204"
"1697";"AROWM5V1187FB5B604";"37d0a847-32d3-480f-bd1e-101f50a3d332";"1JfkqBTXs6VC3JZ7RJNu7h";"47495";"175120529"
"1698";"AR9EZG01187B9A7CAF";"65fc5739-3562-46a0-8b69-1d1f64941a8b";"5GuEFqVXxQsqJtjGqoFWvf";"47492";"208909837"
"1701";;"2ce02909-598b-44ef-a456-151ba0a3bd70";"2Kx7MNY7cI1ENniW7vT30N";"360";"1001750"
"1702";;"0ab49580-c84f-44d4-875f-d83760ea2cfe";"2qi6i5kIHHeEszXyQT7VJb";;"212956525"
"1703";"AR75LDK1187FB3A8E5";"47b44a5b-237a-42e0-aaf6-c1f9116716ba";"1Zn69emN3uZsF6YwCrkgYp";;"81232612"
"1704";"ARZCUK61187FB411EF";"bc710bcf-8815-42cf-bad2-3f1d12246aeb";"49qiE8dj4JuNdpYGRPdKbF";"51707";"16643509"
"1705";;;"49qiE8dj4JuNdpYGRPdKbF";;
"1706";;;"2RdwBSPQiwcmiDo9kixcl8";;
"1707";"AREPV2D1187FB5C1A1";"a506f761-2c22-4b2f-8a94-bd748c2c8f75";"4LG4Bs1Gadht7TCrMytQUO";"39769";"3271784"
"1708";"ARMHMPG1187B9A9A4A";"48a6d065-1fda-4280-ae39-df1394d419cd";"2jI32eTOcSx2bn1MGgRyei";"23692";"43466807"
"1709";"ARXRSO01187B98911C";;"4Js9eYwAf9rypNtV8pNSw9";;"401558"
"1710";;;"1XkoF8ryArs86LZvFOkbyr";;
"1711";;"350bce49-c21b-4137-b50a-0766ded07e4d";"6wQMF27xWhSyJFnO9L5mQk";;"19107135"
"1712";"ARVWU0C1187FB42F7A";;"1c70yCa8sRgIiQxl3HOEFo";"4028";"1586354"
"1713";;;;;"78500"
"1714";;;"3hozsZ9hqNq7CoBGYNlFTz";;"72812522"
"1715";;;"3hozsZ9hqNq7CoBGYNlFTz";;
"1717";"AR2FAMK1187FB4CF60";;"19I4tYiChJoxEO5EuviXpz";"10923";"3447440"
"1718";;;"3grHWM9bx2E9vwJCdlRv9O";;"35307"
"1720";;;"6vWDO969PvNqNYHIOW5v0m";;
"1721";;;"7nU4hB040gTmHm45YYMvqc";;
"1722";;"99b72a79-d049-4538-8d90-f3760309409e";"4NgNsOXSwIzXlUIJcpnNUp";"1188";"111192"
"1723";;;"4NgNsOXSwIzXlUIJcpnNUp";;
"1724";"AR8WCKR1187FB42246";"16e48006-e1ae-49fb-9a3c-eb08996b5e37";"6B10yUcmUVw4RPKe6j58E9";"774804";"160268124"
"1725";"ARQ7LBQ1187FB3CDF0";"122d63fc-8671-43e4-9752-34e846d62a9c";"6B10yUcmUVw4RPKe6j58E9";;"971871518"
"1726";"ARMZL2W1187FB4345B";"4da89b5e-7de6-4a8a-be98-9457eddc8e4c";"4USNIVeRwXIAdbVSTqelbh";"36124";"154575588"
"1727";;"9118f524-be76-4eaf-875c-ccf15e2a2ad6";"0NbfKEOTQCcwd6o7wSDOHI";;
"1728";;"847e8a0c-cc20-4213-9e16-975515c2a926";"6cXMpsP9x0SH4kFfMyVezF";"909";"170344"
"1729";;;"6cXMpsP9x0SH4kFfMyVezF";;
"1730";"ARJ6GR01187B98D64D";"e45692e4-69f6-4493-888b-7ab89d21d0a4";"3qbnxnvUqR14MJ9g8QwZJK";"1154";"173414"
"1732";;;"5vngPClqofybhPERIqQMYd";;
"1733";"ARB8DSE1187FB3CFC4";"e2137e49-1cfa-4321-8dca-aef01cb8101e";"7iMjWsjqbmYLobomSh4B64";;"151285090"
"1734";;;"7iMjWsjqbmYLobomSh4B64";;
"1735";;;"0k7Xl1pqI3tu8sSEjo5oEg";;
"1736";;"986ee464-cf8a-4e59-a71f-74756102067f";"1sBkRIssrMs1AbVkOJbc7a";"52267";"4022281"
"1737";"AR1HUQI1187B9AA854";"0609c172-8605-490c-9494-e1019803e817";"33C3ByGk9NCrjTIXr6npqf";;"113209214"
"1738";"ARIK43K1187B9AE54C";"6c47a598-8f6d-45ea-9d8d-5ded0f493e21";"3gMaNLQm7D9MornNILzdSl";"237";"48397"
"1739";"ARDL7S81187FB37625";;"3gMaNLQm7D9MornNILzdSl";"10986";"106336"
"1740";;;"0zOcE3mg9nS6l3yxt1Y0bK";;"99732243"
"1741";;;"7x8nK0m0cP2ksQf0mjWdPS";;
"1742";;;"5SbkVQYYzlw1kte75QIabH";;
"1743";;;"7gkRNHOOt7QfhhXf0rEnmj";;
"1744";;;"7vCtweS8UVAXTyau2j0rDT";;
"1745";;;"5ND0mGcL9SKSjWIjPd0xIb";"1242";"1650849"
"1746";;;"7vCtweS8UVAXTyau2j0rDT";;"1324708"
"1747";;;"5sUrlPAHlS9NEirDB8SEbF";;"162036"
"1748";"AR8HI8C1187B9B31F6";"07a8922d-680a-4637-a55e-88d7d1969a95";"0H0yrKDty3I7pPrNUSH3wW";"37575";"1574875"
"1750";;;"2bA6fzP0lMAQ4kz6CF61w8";;
"1751";;;"08p7B5OtcUuVblvkQIlBhJ";;
"1752";;;"5Y5TRrQiqgUO4S36tzjIRZ";;
"1753";"ARYVGP31187B9A531A";"6bc658ea-005f-486b-8f94-33a2e40f7a72";"7nU4hB040gTmHm45YYMvqc";;"79969"
"1754";;;"0iYwcf0XreyCAswJOJMOII";;"182512360"
"1755";"AR93WAA1187FB42116";"546fe2e5-3c3c-438c-b731-facb1a21bc5a";"27FGXRNruFoOdf1vP8dqcH";"27822";"1159529"
"1757";;;"1l7ZsJRRS8wlW3WfJfPfNS";;
"1759";;;"4mxWe1mtYIYfP040G38yvS";;"80800060"
"1760";;;;;
"1761";;;"4mxWe1mtYIYfP040G38yvS";;"14967"
"1762";;;"27FGXRNruFoOdf1vP8dqcH";;
"1763";"ARD0P0G1187B9BA535";"9d075d6e-9492-4343-ac95-93a808f61477";"6ewMqjrF31lC8ywRsvm073";;"887452"
"1764";"AROHMXL1187B9AF4B2";"ab794c44-fc35-48c9-a1c1-817bb54e070d";"6ewMqjrF31lC8ywRsvm073";;"154671332"
"1765";;;"2jI32eTOcSx2bn1MGgRyei";;
"1766";;;"3nFkdlSjzX9mRTtwJOzDYB";;
"1768";"AR9NA5G1187B98F460";"1695c115-bf3f-4014-9966-2b0c50179193";"4wo1267SJuUfHgasdlfNfc";"21614";"129477464"
"1769";;;"4wo1267SJuUfHgasdlfNfc";;
"1770";;;"3CygdxquGHurS7f9LjNLkv";;
"1771";;;"0Ug6OsFk2B0mLvXrpmpRs6";;"156162045"
"1772";"ARW23ZV1187FB558A3";"472b9953-1f10-4aed-b1ec-d0c23ffb2cf1";"1d6dwipPrsFSJVmFTTdFSS";"15926";"264450"
"1773";;;"1d6dwipPrsFSJVmFTTdFSS";;
"1774";;;"1d6dwipPrsFSJVmFTTdFSS";;
"1775";;"21e3292e-dac8-4609-b57d-402f926aa41f";"7xTcuBOIAAIGDOSvwYFPzk";"8920";"25451036"
"1776";"ARBG0VT1187FB39957";"5cf78dc9-3db1-479d-ada0-18e0330e0f46";"5M6GE2n46o0qBIyGXtzdQz";;"251511379"
"1777";"ARBZIN01187FB362CC";"cb3fa2f4-70aa-428a-b84d-61c35e6fed14";"1vkJFCwstOoJO7yQ4lTtLK";"26743";"159264092"
"1778";"ARHHUDL1187B997966";;"53A0W3U0s8diEn9RhXQhVz";"1";"1187178"
"1779";"AR0QJ5M1187FB5B86F";;"4ntkql3f3ect7NDRUJ7aAY";"23222";"44445534"
"1780";;"834e97e5-7c51-437f-bc5f-82929f22a7a2";"5xenrbYhp4IRydrWpBe4Bx";;"40946405"
"1781";"AR3MSAN1187B98F06B";;"1G9G7WwrXka3Z1r7aIDjI7";;"289550"
"1782";;;"5xenrbYhp4IRydrWpBe4Bx";;
"1783";;;"2bA6fzP0lMAQ4kz6CF61w8";;
"1784";;;"1sBkRIssrMs1AbVkOJbc7a";;
"1786";;;"5pKCCKE2ajJHZ9KAiaK11H";;
"1787";"ARDFD1I1187B9A8CBA";"fcdeb957-b420-4249-a092-946b537a00ca";"4LoM3lMauQ540MW9QiyIcR";"15734";"21793469"
"1788";"ARG9CID1187B9AB010";"47b8b42a-96e8-46fa-9ea6-70c5136ae971";"24XtlMhEMNdi822vi0MhY1";"13624";"16053322"
"1789";;;"24XtlMhEMNdi822vi0MhY1";;
"1790";;;"24XtlMhEMNdi822vi0MhY1";;
"1791";;;"6ewMqjrF31lC8ywRsvm073";;
"1792";"ARU9LLJ1187B9B8AB2";"260b6184-8828-48eb-945c-bc4cb6fc34ca";"4hqDqHtBlgxXpLXVYf7c8L";"354";"13332559"
"1793";;;"4AgQTHagFdBq8VL791lSXz";;
"1794";;;"3Isy6kedDrgPYoTS1dazA9";;
"1795";;;"5K4W6rqBFWDnAN6FQUkS6x";;"81058564"
"1796";;"31448e1e-baa0-4792-a6cd-c45b82ebb51f";"28GmLYDzZIZWQChkzH1Mgy";;"122656051"
"1797";"ARDRYBL1187B990362";"875267ab-9d61-4145-9e05-aa642836c4eb";"3E3tW69eMfAffLGgsmP3GG";"162344";"154185360"
"1798";"ARMBTFC1187FB56343";"e471b63c-c3b5-4f62-a971-cd0b2273838f";"3RNrq3jvMZxD9ZyoOZbQOD";;"466532"
"1799";"AR9LMA81187FB4C9B0";"fbcd7b29-455f-49e6-9c4f-8249d20a055e";"2ziB7fzrXBoh1HUPS6sVFn";"8370";"825191"
"1800";"ARFZ2NM1187B99B9EB";;"3IJ770I1QPmwVp7yug0eJ4";"335842";"102165920"
"1801";"ARM4TVO1187B99839D";"d1628e9f-4e45-494b-8c3f-d6d1210f4365";"1wLeBWSGyI3mnTeiDAcgjP";;
"1802";;;"1wLeBWSGyI3mnTeiDAcgjP";;
"1803";"ARGWD4Q1187FB52610";"633144f8-918d-48ae-86c2-10e3d588628f";"4gpDA7R5796e6zbvZxGNga";"15000";"415433"
"1804";;;;"21599";
"1806";"AR75SGJ1187B9B80DA";"135342c7-3bc9-43dc-9097-712fca517e7f";"2DzRMyWgjuMbYvt5BLbpCo";"15137";"2089624"
"1808";;"b071f9fa-14b0-4217-8e97-eb41da73f598";"2UZMlIwnkgAEDBsw1Rejkn";"4996";"5072272"
"1809";;;"2UZMlIwnkgAEDBsw1Rejkn";;
"1810";"AR3CQ2D1187B9B1953";"13bcb2bb-db37-4397-baf5-e0f085be2d64";"0VKTLKamj4IH8OfQbUL0kq";"14258";"17994486"
"1811";"ARO4WQR1187B9B9825";;"4tw2Lmn9tTPUv7Gy7mVPI4";"318";"200498"
"1813";;;"1XkoF8ryArs86LZvFOkbyr";;
"1814";;"4147087c-584f-42c8-bacd-fa000404c8f7";"3SFVchRRMmFuOi3Azi0vTo";;"21315460"
"1815";;;"3E3tW69eMfAffLGgsmP3GG";;
"1816";"ARTLRM61187FB3869E";;"2Q1FIPavG8WZF33kqIP3sy";;"63399132"
"1817";"ARHBE3L1187FB3D306";"72a5a346-bca9-46ad-be57-25635e803c76";"1YIpZOfyHXMUgUaxxxgbaC";;"79485230"
"1818";"AROSI8L1187B9ACD43";"3a212655-d7d5-4570-9d31-4b7b1ef02629";"1YIpZOfyHXMUgUaxxxgbaC";"11327";"471370"
"1819";;;"0k7Xl1pqI3tu8sSEjo5oEg";;"3242212"
"1820";"ARK4PMQ1187B98E394";"1f3ce10e-df33-4013-8115-b779bc51aab1";"5G8IlDlnPQPN4YmtJ6NDxK";"4615";"5893579"
"1821";;"db377c15-8bec-4b59-ae37-e971d79d019c";"6UEvetDZ4veYVgjA7RYrdI";;
"1822";"AR4OH581187B9B7157";"9132d515-dc0e-4494-85ae-20f06eed14f9";"7Aq8lpLMSt1Zxu56pe9bmp";"63756";"472400"
"1823";;;"3Isy6kedDrgPYoTS1dazA9";;
"1824";;;"085pc2PYOi8bGKj0PNjekA";"1117181";
"1825";;;"21E3waRsmPlU7jZsS13rcj";;
"1827";"ARY55LO1187B9A3F17";"6d2865a5-2115-4c83-9146-8a6f9a654d5a";"55Aa2cqylxrFIXC767Z865";;"1889116"
"1828";;;"55Aa2cqylxrFIXC767Z865";;
"1829";"ARBNXYA1187FB51C50";;"4VMYDCV2IEDYJArk749S6m";"8862";"25514958"
"1830";;;"3GBPw9NK25X1Wt2OUvOwY3";;
"1831";;"350bce49-c21b-4137-b50a-0766ded07e4d";"7xklw3WodFZiNNmQt3DIgp";;"151164855"
"1832";;;"21E3waRsmPlU7jZsS13rcj";;
"1833";;;"21E3waRsmPlU7jZsS13rcj";;
"1834";;;;;"21769"
"1835";;"af7f5e8e-ac05-4d55-b860-a4dc72c78e66";"2xDc4cU0Rj6YG8SrmAHIy0";"3909";"827260"
"1836";;"58b8d5c8-4b63-4be4-96e2-9ae3265b6408";"1Q9nxD19emMUTTWtFi7jZc";"37508";"41625193"
"1837";;;"1Q9nxD19emMUTTWtFi7jZc";;
"1838";;"0c621280-46a3-40a1-8029-830bca78419d";"3grHWM9bx2E9vwJCdlRv9O";;
"1839";;;"07VmOvmuBp9G0gb8BTrpn0";;
"1841";;;"5eyMzR1hYiEZtN2c9ly2kw";;"58757"
"1842";;;"0Ty63ceoRnnJKVEYP0VQpk";;
"1844";"ARG77LO1187FB48344";"5719f1bd-ee0e-4454-b402-8e51ba9613fe";"39mHYiNmLR7p8PXNG8Wll6";"26619";"74925230"
"1846";;;"5PokPZn11xzZXyXSfnvIM3";;
"1847";;;"4akybxRTGHJZ1DXjLhJ1qu";;
"1848";"AR6NYHH1187B9BA128";;"3TNt4aUIxgfy9aoaft5Jj2";"892";"1265171"
"1849";;;"6wPhSqRtPu1UhRCDX5yaDJ";;
"1850";;"48262e82-db9f-4a92-b650-dfef979b73ec";"6wPhSqRtPu1UhRCDX5yaDJ";;"1464606"
"1852";;;"6gbGGM0E8Q1hE511psqxL0";;
"1853";"AR5BZIY1187FB41A36";"4995a475-1580-4217-a11b-448711e41910";"7B7TGqQe7QTVm2U6q8jzk1";"183596";"154292718"
"1854";"ARYMIUE1187B9B58A5";"633144f8-918d-48ae-86c2-10e3d588628f";"4AllEJE7mVkhhyUV6DjqPz";;"80800094"
"1855";;"8876c0be-ccff-4d46-aa91-7f935a3b3b6b";"0REMf7H0VP6DwfZ9MbuWph";"52982";"63569098"
"1856";"ARAXU5Z1187B98FECD";"6f6fd596-76e0-4b82-aa37-f558ac2d337b";"3AA28KZvwAUcZuOKwyblJQ";"382";"567072"
"1858";;"126759e7-ca12-4bb4-884e-eba160e9e406";"6gbGGM0E8Q1hE511psqxL0";;"761936079"
"1859";"ARYX6CC1187B9A84D3";"852fb986-b0d9-4529-adaf-4f38bc1b1040";"1Dy96B7rDA3lTbtcp7hu51";;"5932552"
"1860";;;"1Dy96B7rDA3lTbtcp7hu51";;
"1861";;;"1Dy96B7rDA3lTbtcp7hu51";;
"1862";;;"3AA28KZvwAUcZuOKwyblJQ";;
"1863";;;"79FMDwzZQxHgSkIYBl3ODU";;
"1864";;"8f9d6bb2-dba4-4cca-9967-cc02b9f4820c";"74aLweE8FHHf4yN5TWv1GM";;"4471986"
"1865";"ARYDTFO1187B99B1E0";"8484e4ab-b6b5-4326-b837-72eb72c9e8a4";"3nJWBJvK7uGvfp4iZh9CkN";"13931";"5356225"
"1866";"ARZQ7QA1187B9AD08B";"2f9ecbed-27be-40e6-abca-6de49d50299e";"5a2EaR3hamoenG9rDuVn8j";"4691";"155814"
"1869";"ARHCFQE119B3403902";;"2gUMs9PE8XZVQyzCDqaYmW";;
"1871";;;;;"527918"
"1874";"AR65OLD1187FB5C103";"854a1807-025b-42a8-ba8c-2a39717f1d25";"6KO6G41BBLTDNYOLefWTMU";"4546";"626650"
